item1,item2,n
ridg,templ,1
horizon,templ,1
dry,templ,1
twilight,templ,1
rub,templ,1
catherin,templ,1
captain,templ,1
coars,templ,1
tom,templ,1
slam,templ,1
tilney,templ,1
haggard,templ,1
crow,templ,1
russell,templ,1
devot,gig,1
lane,gig,1
minutes,gig,1
templ,gig,1
dawdl,gig,1
coachman,gig,1
vehem,gig,1
grass,gig,1
elizabeth,gig,1
catherin,gig,1
james,gig,1
downstair,gig,1
union,gig,1
border,gig,1
collin,gig,1
pavement,gig,1
exit,gig,1
endang,gig,1
thread,gig,1
isabella,gig,1
footpath,gig,1
sheep,gig,1
morland,gig,1
allen,gig,1
thorp,gig,1
gutter,gig,1
allei,gig,1
fitli,gig,1
musgrov,gig,1
croft,gig,1
keen,navi,1
fanni,navi,1
restrict,navi,1
warmth,navi,1
dirti,navi,1
grant,navi,1
gross,navi,1
coat,navi,1
eighteen,navi,1
armi,navi,1
dash,navi,1
ann,navi,1
constanc,navi,1
justif,navi,1
soldier,navi,1
upright,navi,1
harbour,navi,1
sarcast,navi,1
captain,navi,1
louisa,navi,1
list,navi,1
brotherli,navi,1
disdain,navi,1
encount,navi,1
war,navi,1
sailor,navi,1
admiral,navi,1
drank,navi,1
ship,navi,1
prematur,navi,1
spithead,navi,1
dockyard,navi,1
motherbank,navi,1
swore,navi,1
shepherd,navi,1
pore,navi,1
walter,navi,1
musgrov,navi,1
uppercross,navi,1
croft,navi,1
wentworth,navi,1
knot,navi,1
everyth,dash,1
alloi,dash,1
fanni,dash,1
speedili,dash,1
vulgar,dash,1
sky,dash,1
grant,dash,1
midst,dash,1
coat,dash,1
curricl,dash,1
shewn,dash,1
amidst,dash,1
sail,dash,1
sun,dash,1
complaint,dash,1
eighteen,dash,1
hunter,dash,1
soft,dash,1
navi,dash,1
weymouth,dash,1
authoris,dash,1
mari,dash,1
april,dash,1
hue,dash,1
acquir,dash,1
jane,dash,1
captain,dash,1
stamp,dash,1
muffin,dash,1
disdain,dash,1
sea,dash,1
ceaseless,dash,1
bridg,dash,1
bertram,dash,1
mansfield,dash,1
edmund,dash,1
island,dash,1
shadow,dash,1
cart,dash,1
glee,dash,1
dick,dash,1
ship,dash,1
gladden,dash,1
vessel,dash,1
spithead,dash,1
whirl,dash,1
henry,dash,1
rampart,dash,1
brisk,dash,1
combin,dash,1
apoplexi,dash,1
institutionari,dash,1
20000,dash,1
woodhous,dash,1
hartfield,dash,1
elton,dash,1
boarder,dash,1
fairfax,dash,1
patten,dash,1
musgrov,dash,1
russel,dash,1
spelt,dash,1
felow,dash,1
perticular,dash,1
schoolmast,dash,1
camden,dash,1
rumbl,dash,1
drai,dash,1
bawl,dash,1
newspapermen,dash,1
milkmen,dash,1
clink,dash,1
nineteen,oxford,1
marianne,oxford,1
everyth,oxford,1
fanni,oxford,1
edward,oxford,1
fanny,oxford,1
barton,oxford,1
departur,oxford,1
frank,oxford,1
loud,oxford,1
impertin,oxford,1
detain,oxford,1
enquiri,oxford,1
tomorrow,oxford,1
adorn,oxford,1
curricl,oxford,1
shewn,oxford,1
knock,oxford,1
chuse,oxford,1
sly,oxford,1
luci,oxford,1
hasti,oxford,1
lucy,oxford,1
supper,oxford,1
citi,oxford,1
strengthen,oxford,1
meal,oxford,1
wine,oxford,1
pall,oxford,1
mall,oxford,1
dote,oxford,1
submiss,oxford,1
everybodi,oxford,1
oath,oxford,1
bishop,oxford,1
ordain,oxford,1
jame,oxford,1
divis,oxford,1
prayer,oxford,1
prohibit,oxford,1
drunk,oxford,1
expati,oxford,1
worthless,oxford,1
nomin,oxford,1
hussi,oxford,1
etc,oxford,1
derbyshir,oxford,1
catherin,oxford,1
misunderstand,oxford,1
anywher,oxford,1
sea,oxford,1
rout,oxford,1
blenheim,oxford,1
warwick,oxford,1
kenilworth,oxford,1
birmingham,oxford,1
bridg,oxford,1
edmund,oxford,1
eton,oxford,1
cart,oxford,1
chapel,oxford,1
sobrieti,oxford,1
augur,oxford,1
susan,oxford,1
colleg,oxford,1
newburi,oxford,1
undu,oxford,1
churchil,oxford,1
merchant,oxford,1
allen,oxford,1
thorp,oxford,1
taylors,oxford,1
horsemen,oxford,1
pastri,oxford,1
millineri,oxford,1
magdalen,oxford,1
sampler,oxford,1
dashwood,trade,1
ordinari,trade,1
warrant,trade,1
squar,trade,1
formerli,trade,1
decorum,trade,1
risen,trade,1
columella,trade,1
clerk,trade,1
honesti,trade,1
portman,trade,1
occurr,trade,1
warehous,trade,1
bristol,trade,1
unfair,trade,1
wide,trade,1
acquir,trade,1
netherfield,trade,1
north,trade,1
luca,trade,1
jane,trade,1
king,trade,1
meryton,trade,1
knighthood,trade,1
mayoralti,trade,1
phillip,trade,1
militia,trade,1
allianc,trade,1
slave,trade,1
gover,trade,1
unpretend,trade,1
victim,trade,1
raw,trade,1
hawkin,trade,1
emma,trade,1
unperceiv,trade,1
highburi,trade,1
elton,trade,1
cole,trade,1
rave,trade,1
incongru,trade,1
merchant,trade,1
mercantil,trade,1
fling,trade,1
dashwood,columella,1
trade,columella,1
elinor,accent,1
voluntarili,accent,1
fanni,accent,1
heighten,accent,1
steadier,accent,1
ferrar,accent,1
mariann,accent,1
enquir,accent,1
hung,accent,1
loud,accent,1
forfeit,accent,1
outliv,accent,1
incur,accent,1
subdu,accent,1
smith,accent,1
commiss,accent,1
halloo,accent,1
robert,accent,1
counsel,accent,1
flew,accent,1
scoundrel,accent,1
repin,accent,1
hauteur,accent,1
temporari,accent,1
fret,accent,1
enamour,accent,1
swell,accent,1
unintellig,accent,1
sedat,accent,1
warmest,accent,1
jane,accent,1
lydia,accent,1
kitti,accent,1
darci,accent,1
derbyshir,accent,1
longbourn,accent,1
wickham,accent,1
disdain,accent,1
peevish,accent,1
whilst,accent,1
breathless,accent,1
visibl,accent,1
harriet,accent,1
louder,accent,1
everyone,accent,1
luckless,accent,1
gentlest,accent,1
distract,accent,1
shrink,accent,1
respons,accent,1
emma,accent,1
knightlei,accent,1
fairfax,accent,1
mickleham,accent,1
dork,accent,1
judgment,fascin,1
accommod,fascin,1
fanni,fascin,1
deriv,fascin,1
purport,fascin,1
withdraw,fascin,1
pleasantri,fascin,1
edmund,fascin,1
foreign,fascin,1
russell,fascin,1
clime,fascin,1
elinor,judici,1
judgment,judici,1
everyth,judici,1
heighten,judici,1
mariann,judici,1
lover,judici,1
correct,judici,1
middleton,judici,1
smart,judici,1
speed,judici,1
subdu,judici,1
stole,judici,1
whip,judici,1
sharp,judici,1
ann,judici,1
guidanc,judici,1
nervou,judici,1
drawback,judici,1
upright,judici,1
gentli,judici,1
lamp,judici,1
sober,judici,1
jane,judici,1
mixtur,judici,1
catherin,judici,1
coolli,judici,1
singular,judici,1
flat,judici,1
galleri,judici,1
win,judici,1
improb,judici,1
harriet,judici,1
foul,judici,1
brain,judici,1
french,judici,1
rein,judici,1
norri,judici,1
connexion,judici,1
lee,judici,1
timid,judici,1
advoc,judici,1
prison,judici,1
cart,judici,1
safer,judici,1
deposit,judici,1
henry,judici,1
harsh,judici,1
rai,judici,1
dexter,judici,1
morland,judici,1
general,judici,1
quadrangl,judici,1
glimmer,judici,1
rut,judici,1
dung,judici,1
elinor,busili,1
mariann,busili,1
barton,busili,1
wall,busili,1
summit,busili,1
east,busili,1
comb,busili,1
farthest,busili,1
magna,busili,1
rug,busili,1
templ,busili,1
charlott,busili,1
search,busili,1
fondli,busili,1
mari,busili,1
disappear,busili,1
swell,busili,1
eighti,busili,1
steal,busili,1
emin,busili,1
grecian,busili,1
wide,busili,1
tract,busili,1
ridg,busili,1
horizon,busili,1
kitti,busili,1
mariann,meritori,1
faulti,meritori,1
mariann,faulti,1
propens,faulti,1
system,faulti,1
foundat,faulti,1
meritori,faulti,1
charlott,faulti,1
punish,faulti,1
vindic,faulti,1
elizabeth,faulti,1
hertfordshir,faulti,1
kent,faulti,1
wickham,faulti,1
improb,faulti,1
licenti,faulti,1
elinor,ly,1
marianne,ly,1
everyth,ly,1
edward,ly,1
approb,ly,1
mariann,ly,1
mainten,ly,1
colonel,ly,1
brandon,ly,1
censur,ly,1
languid,ly,1
horseback,ly,1
medicin,ly,1
ann,ly,1
indispos,ly,1
fade,ly,1
fourteen,ly,1
deliveri,ly,1
heroic,ly,1
shiver,ly,1
sofa,ly,1
efficaci,ly,1
invalid,ly,1
elizabeth,ly,1
catherin,ly,1
captain,ly,1
charl,ly,1
bewail,ly,1
anne,ly,1
ninth,ly,1
implor,ly,1
sponsor,ly,1
shabbi,ly,1
greet,ly,1
morland,ly,1
cricket,ly,1
basebal,ly,1
musgrov,ly,1
wentworth,ly,1
aim,forbidden,1
morning,forbidden,1
gather,forbidden,1
candl,forbidden,1
lit,forbidden,1
flower,forbidden,1
thoma,forbidden,1
reprob,forbidden,1
galleri,forbidden,1
mischief,forbidden,1
butler,forbidden,1
plausibl,forbidden,1
henri,chain,1
everyth,chain,1
romanc,chain,1
fanni,chain,1
hero,chain,1
gold,chain,1
gift,chain,1
neck,chain,1
lock,chain,1
secreci,chain,1
imaginari,chain,1
tenderest,chain,1
chuse,chain,1
weston,chain,1
pack,chain,1
heroism,chain,1
prettili,chain,1
unequivoc,chain,1
undon,chain,1
plainer,chain,1
grove,chain,1
box,chain,1
token,chain,1
edmund,chain,1
crawford,chain,1
ballroom,chain,1
necklac,chain,1
trinket,chain,1
jewellers,chain,1
scrap,chain,1
mapl,chain,1
everyth,knock,1
blood,knock,1
fanni,knock,1
basket,knock,1
terror,knock,1
todai,knock,1
cap,knock,1
climat,knock,1
inch,knock,1
backward,knock,1
suspend,knock,1
upstair,knock,1
tower,knock,1
troop,knock,1
oxford,knock,1
turf,knock,1
casement,knock,1
weston,knock,1
somehow,knock,1
lap,knock,1
ann,knock,1
impedi,knock,1
liabl,knock,1
stage,knock,1
bank,knock,1
divis,knock,1
upper,knock,1
gallant,knock,1
captain,knock,1
decidedli,knock,1
detach,knock,1
misus,knock,1
theatr,knock,1
sea,knock,1
fare,knock,1
rant,knock,1
mansfield,knock,1
northampton,knock,1
edmund,knock,1
crawford,knock,1
nation,knock,1
elbow,knock,1
unmercifulli,knock,1
frederick,knock,1
alert,knock,1
ford,knock,1
fan,knock,1
yesterday,knock,1
susan,knock,1
rebecca,knock,1
postman,knock,1
george,knock,1
sicken,knock,1
emma,knock,1
randal,knock,1
bates,knock,1
tilnei,knock,1
twelfth,knock,1
dragoon,knock,1
quell,knock,1
insurg,knock,1
brickbat,knock,1
lid,knock,1
clai,knock,1
elliot,knock,1
baldwin,knock,1
outward,turf,1
knock,turf,1
casement,turf,1
impuls,turf,1
flight,turf,1
norri,turf,1
shrub,turf,1
junction,turf,1
temptingli,turf,1
compact,casement,1
wall,casement,1
mansion,casement,1
cavil,casement,1
temptat,casement,1
knock,casement,1
turf,casement,1
sash,casement,1
parsonag,casement,1
adjoin,casement,1
premis,casement,1
substanti,casement,1
train,casement,1
french,casement,1
english,casement,1
brick,casement,1
pane,casement,1
enclos,casement,1
highburi,casement,1
squir,casement,1
gothic,casement,1
uppercross,casement,1
yeomen,casement,1
unmodern,casement,1
tight,casement,1
vine,casement,1
pear,casement,1
veranda,casement,1
traveller,casement,1
solid,hush,1
freedom,hush,1
sin,hush,1
discreet,hush,1
liveli,hush,1
lydia,hush,1
collin,hush,1
magnitud,hush,1
rushworth,hush,1
crawford,hush,1
gloss,hush,1
unpunish,hush,1
poem,hush,1
heartless,hush,1
dashwood,palmer,1
elinor,palmer,1
fanni,palmer,1
barouch,palmer,1
mariann,palmer,1
mama,palmer,1
barton,palmer,1
middleton,palmer,1
departur,palmer,1
hung,palmer,1
jen,palmer,1
merri,palmer,1
elderli,palmer,1
jennings,palmer,1
colonel,palmer,1
brandon,palmer,1
middletons,palmer,1
forlorn,palmer,1
unsuit,palmer,1
whither,palmer,1
willoughbi,palmer,1
willoughby,palmer,1
undiscern,palmer,1
stretch,palmer,1
shewn,palmer,1
testimoni,palmer,1
uniformli,palmer,1
elect,palmer,1
c,palmer,1
commiss,palmer,1
charlott,palmer,1
endow,palmer,1
monstrou,palmer,1
droll,palmer,1
devil,palmer,1
insol,palmer,1
cleveland,palmer,1
gather,palmer,1
simpli,palmer,1
steel,palmer,1
importun,palmer,1
emerg,palmer,1
ann,palmer,1
luxuri,palmer,1
dawdl,palmer,1
indecis,palmer,1
recognit,palmer,1
saunter,palmer,1
holidai,palmer,1
sympathi,palmer,1
thoma,palmer,1
esq,palmer,1
paragraph,palmer,1
unfatherli,palmer,1
infant,palmer,1
babi,palmer,1
proposit,palmer,1
fuss,palmer,1
easter,palmer,1
expediti,palmer,1
invalu,palmer,1
circuit,palmer,1
baby,palmer,1
withstood,palmer,1
immin,palmer,1
dashwood,charlott,1
nephew,charlott,1
ampli,charlott,1
discharg,charlott,1
everyth,charlott,1
diffid,charlott,1
parliament,charlott,1
mariann,charlott,1
mama,charlott,1
barton,charlott,1
middleton,charlott,1
depart,charlott,1
wall,charlott,1
stuff,charlott,1
luckili,charlott,1
jen,charlott,1
laughter,charlott,1
jennings,charlott,1
colonel,charlott,1
detain,charlott,1
summit,charlott,1
involuntarili,charlott,1
whither,charlott,1
ai,charlott,1
decorum,charlott,1
east,charlott,1
unanswer,charlott,1
amidst,charlott,1
excurs,charlott,1
exultingli,charlott,1
minutes,charlott,1
comb,charlott,1
kitchen,charlott,1
cry,charlott,1
farthest,charlott,1
magna,charlott,1
templ,charlott,1
busili,charlott,1
faulti,charlott,1
palmer,charlott,1
rude,charlott,1
charlotte,charlott,1
stolen,charlott,1
fondli,charlott,1
rectitud,charlott,1
subsist,charlott,1
poke,charlott,1
dawdl,charlott,1
frost,charlott,1
conduit,charlott,1
ensu,charlott,1
blown,charlott,1
parsonag,charlott,1
bloom,charlott,1
sympathi,charlott,1
eliza,charlott,1
concis,charlott,1
brood,charlott,1
davi,charlott,1
prior,charlott,1
harlei,charlott,1
temporari,charlott,1
shoe,charlott,1
fuss,charlott,1
fret,charlott,1
gum,charlott,1
donavan,charlott,1
poultri,charlott,1
swell,charlott,1
eighti,charlott,1
steal,charlott,1
emin,charlott,1
grecian,charlott,1
wide,charlott,1
tract,charlott,1
ridg,charlott,1
horizon,charlott,1
premis,charlott,1
loung,charlott,1
gardener,charlott,1
blight,charlott,1
unwarili,charlott,1
nip,charlott,1
dairi,charlott,1
hen,charlott,1
forsak,charlott,1
nest,charlott,1
fox,charlott,1
decreas,charlott,1
merriment,charlott,1
shaken,charlott,1
bennet,charlott,1
binglei,charlott,1
luca,charlott,1
jane,charlott,1
lydia,charlott,1
elizabeth,charlott,1
kitti,charlott,1
darci,charlott,1
catherin,charlott,1
longbourn,charlott,1
maria,charlott,1
overhear,charlott,1
simpleton,charlott,1
forster,charlott,1
entail,charlott,1
adventur,charlott,1
downstair,charlott,1
dialogu,charlott,1
collin,charlott,1
de,charlott,1
bourgh,charlott,1
odditi,charlott,1
collins,charlott,1
wickham,charlott,1
contempl,charlott,1
transit,charlott,1
recommenc,charlott,1
divers,charlott,1
fonder,charlott,1
unseldom,charlott,1
encount,charlott,1
doorwai,charlott,1
unfrequ,charlott,1
licenti,charlott,1
ordinari,halloo,1
fanni,halloo,1
disregard,halloo,1
pull,halloo,1
loud,halloo,1
tumbl,halloo,1
horseback,halloo,1
kitchen,halloo,1
rock,halloo,1
accent,halloo,1
devil,halloo,1
kick,halloo,1
dog,halloo,1
threat,halloo,1
wick,halloo,1
pant,halloo,1
charl,halloo,1
mischanc,halloo,1
tom,halloo,1
job,halloo,1
fag,halloo,1
chase,halloo,1
betsei,halloo,1
sam,halloo,1
rebecca,halloo,1
loudest,halloo,1
drown,halloo,1
thump,halloo,1
palpabl,halloo,1
shin,halloo,1
morland,halloo,1
tilnei,halloo,1
keynsham,halloo,1
fifteen,plump,1
ann,plump,1
bloom,plump,1
curl,plump,1
emma,plump,1
russel,plump,1
everyth,willing,1
fanni,willing,1
fulfil,willing,1
approb,willing,1
mariann,willing,1
candour,willing,1
gift,willing,1
concess,willing,1
ann,willing,1
score,willing,1
intreat,willing,1
concis,willing,1
easier,willing,1
submiss,willing,1
appropri,willing,1
elizabeth,willing,1
gardin,willing,1
rant,willing,1
crawford,willing,1
frederick,willing,1
elliot,willing,1
niec,briefli,1
alloi,briefli,1
straight,briefli,1
survei,briefli,1
staid,briefli,1
thoma,briefli,1
joy,briefli,1
impart,briefli,1
bennet,briefli,1
elizabeth,briefli,1
louisa,briefli,1
susan,briefli,1
russell,briefli,1
uncl,staid,1
everyth,staid,1
fanni,staid,1
mariann,staid,1
jen,staid,1
indisposit,staid,1
grant,staid,1
devot,staid,1
temptat,staid,1
headach,staid,1
commiss,staid,1
survei,staid,1
briefli,staid,1
insol,staid,1
ann,staid,1
guidanc,staid,1
w,staid,1
plea,staid,1
dispirit,staid,1
heat,staid,1
taylor,staid,1
trace,staid,1
dissip,staid,1
thoma,staid,1
westminst,staid,1
novemb,staid,1
norfolk,staid,1
dry,staid,1
blameless,staid,1
invalid,staid,1
destruct,staid,1
sober,staid,1
binglei,staid,1
jane,staid,1
lydia,staid,1
elizabeth,staid,1
extract,staid,1
bingley,staid,1
etc,staid,1
hertfordshir,staid,1
intoler,staid,1
captain,staid,1
charl,staid,1
appertain,staid,1
disrespect,staid,1
peep,staid,1
unimport,staid,1
box,staid,1
mansfield,staid,1
norri,staid,1
edmund,staid,1
junction,staid,1
yate,staid,1
theatric,staid,1
retract,staid,1
unus,staid,1
sped,staid,1
richmond,staid,1
stall,staid,1
emma,staid,1
highburi,staid,1
martin,staid,1
nash,staid,1
abbot,staid,1
cole,staid,1
kellynch,staid,1
musgrov,staid,1
wentworth,staid,1
musgrove,staid,1
lyme,staid,1
yestermorn,staid,1
fanni,endow,1
edward,endow,1
shyness,endow,1
seventeen,endow,1
decai,endow,1
although,endow,1
vallei,endow,1
secretli,endow,1
east,endow,1
uniformli,endow,1
reform,endow,1
palmer,endow,1
mental,endow,1
robert,endow,1
mari,endow,1
weeks,endow,1
uninform,endow,1
north,endow,1
catherin,endow,1
reader,endow,1
stamp,endow,1
anne,endow,1
richli,endow,1
oak,endow,1
bertram,endow,1
mansfield,endow,1
tom,endow,1
baronetci,endow,1
abbei,endow,1
morland,endow,1
launch,endow,1
tilnei,endow,1
dissolut,endow,1
northang,endow,1
convent,endow,1
ancestor,endow,1
benefactor,endow,1
jen,meantim,1
loud,meantim,1
carelessli,meantim,1
scrape,meantim,1
carolin,meantim,1
isabella,meantim,1
thorp,meantim,1
dashwood,significantli,1
elinor,significantli,1
jen,significantli,1
steel,significantli,1
beau,significantli,1
lucy,significantli,1
dawdl,significantli,1
flower,significantli,1
mischief,significantli,1
edmund,significantli,1
fluenci,significantli,1
elton,significantli,1
dashwood,monstrou,1
marianne,monstrou,1
everyth,monstrou,1
anybodi,monstrou,1
edward,monstrou,1
ferrar,monstrou,1
jen,monstrou,1
joke,monstrou,1
colonel,monstrou,1
palmer,monstrou,1
luci,monstrou,1
coach,monstrou,1
merrier,monstrou,1
cartwright,monstrou,1
bee,monstrou,1
niec,usher,1
wall,usher,1
frank,usher,1
grant,usher,1
abruptli,usher,1
weston,usher,1
horrid,usher,1
countless,usher,1
thoma,usher,1
upper,usher,1
catherin,usher,1
characterist,usher,1
jump,usher,1
charl,usher,1
butler,usher,1
isabella,usher,1
elton,usher,1
bate,usher,1
cole,usher,1
bates,usher,1
elliot,usher,1
musgrov,usher,1
mariann,asleep,1
ladyship,asleep,1
lain,asleep,1
wine,asleep,1
awok,asleep,1
sweetli,asleep,1
unknowingli,asleep,1
catherin,asleep,1
maria,asleep,1
subsid,asleep,1
eleven,asleep,1
bertram,asleep,1
edmund,asleep,1
julia,asleep,1
nation,asleep,1
pore,asleep,1
tempest,asleep,1
pamphlet,asleep,1
uncl,ceil,1
clearli,ceil,1
graviti,ceil,1
crook,ceil,1
billiard,ceil,1
tom,ceil,1
stucco,ceil,1
toss,ceil,1
dashwood,chuse,1
elinor,chuse,1
judgment,chuse,1
nineteen,chuse,1
everyth,chuse,1
voluntarili,chuse,1
fanni,chuse,1
edward,chuse,1
ferrars,chuse,1
whenc,chuse,1
incommod,chuse,1
chicken,chuse,1
colonel,chuse,1
brandon,chuse,1
mansion,chuse,1
passion,chuse,1
recept,chuse,1
secretli,chuse,1
gold,chuse,1
devot,chuse,1
wive,chuse,1
awaken,chuse,1
invent,chuse,1
delaford,chuse,1
indubit,chuse,1
soft,chuse,1
survei,chuse,1
oxford,chuse,1
chain,chuse,1
weston,chuse,1
m,chuse,1
sweetest,chuse,1
luci,chuse,1
steel,chuse,1
trivial,chuse,1
robert,chuse,1
score,chuse,1
beam,chuse,1
meal,chuse,1
innoc,chuse,1
ensu,chuse,1
parsonag,chuse,1
mutton,chuse,1
stage,chuse,1
dissip,chuse,1
submiss,chuse,1
shorten,chuse,1
everybodi,chuse,1
doctor,chuse,1
morton,chuse,1
adjoin,chuse,1
sympathis,chuse,1
sedul,chuse,1
deed,chuse,1
thoma,chuse,1
lectur,chuse,1
gratefulli,chuse,1
pack,chuse,1
frame,chuse,1
triumphantli,chuse,1
prettili,chuse,1
lesser,chuse,1
villain,chuse,1
shrug,chuse,1
stake,chuse,1
vigour,chuse,1
philosoph,chuse,1
nomin,chuse,1
enrich,chuse,1
superintend,chuse,1
sweep,chuse,1
testifi,chuse,1
cook,chuse,1
compat,chuse,1
manoeuvr,chuse,1
loveli,chuse,1
plainer,chuse,1
withdraw,chuse,1
waiv,chuse,1
count,chuse,1
box,chuse,1
harriet,chuse,1
curtail,chuse,1
mostli,chuse,1
bertram,chuse,1
norri,chuse,1
edmund,chuse,1
ireland,chuse,1
rushworth,chuse,1
crawford,chuse,1
goos,chuse,1
yate,chuse,1
cassel,chuse,1
agatha,chuse,1
comedi,chuse,1
comic,chuse,1
tragedi,chuse,1
unexception,chuse,1
chatter,chuse,1
anhalt,chuse,1
parlei,chuse,1
amelia,chuse,1
pick,chuse,1
turkei,chuse,1
leg,chuse,1
necklac,chuse,1
trinket,chuse,1
campbel,chuse,1
commit,chuse,1
emma,chuse,1
highburi,chuse,1
elton,chuse,1
surpriz,chuse,1
perri,chuse,1
nineti,chuse,1
fairfax,chuse,1
ajar,chuse,1
coddl,chuse,1
finess,chuse,1
dixon,chuse,1
centr,weston,1
nephew,weston,1
henri,weston,1
niec,weston,1
shew,weston,1
judgment,weston,1
accommod,weston,1
irresist,weston,1
barouch,weston,1
approb,weston,1
lover,weston,1
unreserv,weston,1
correct,weston,1
warmth,weston,1
deliber,weston,1
scale,weston,1
pianofort,weston,1
departur,weston,1
squar,weston,1
septemb,weston,1
frank,weston,1
chatti,weston,1
spoil,weston,1
censur,weston,1
detain,weston,1
midst,weston,1
reproof,weston,1
largest,weston,1
hindranc,weston,1
sauci,weston,1
body,weston,1
talker,weston,1
basi,weston,1
prejudic,weston,1
dream,weston,1
kiss,weston,1
morning,weston,1
guinea,weston,1
smith,weston,1
bargain,weston,1
depress,weston,1
effus,weston,1
abruptli,weston,1
elect,weston,1
c,weston,1
eighteen,weston,1
copi,weston,1
ingeni,weston,1
gentil,weston,1
discrimin,weston,1
darker,weston,1
brief,weston,1
chain,weston,1
knock,weston,1
usher,weston,1
chuse,weston,1
somehow,weston,1
zeal,weston,1
whim,weston,1
fondli,weston,1
knee,weston,1
doat,weston,1
cautiou,weston,1
pupil,weston,1
indisput,weston,1
feign,weston,1
repetit,weston,1
foresaw,weston,1
supper,weston,1
smooth,weston,1
constanc,weston,1
years,weston,1
confidant,weston,1
festiv,weston,1
unexpectedli,weston,1
forese,weston,1
perturb,weston,1
score,weston,1
whist,weston,1
liabl,weston,1
writer,weston,1
perus,weston,1
wine,weston,1
taylor,weston,1
summon,weston,1
cure,weston,1
mutton,weston,1
proportion,weston,1
offici,weston,1
earn,weston,1
affectedli,weston,1
